tweet,label
Going to a wine tasting event tonight and I can't wait #winelover,FOOD
I could eat sushi every day for the rest of my life and be happy #sushilove,FOOD
Nothing beats a good bowl of pasta on a cold day #comfortfood,FOOD
Trying out a new vegetarian restaurant today for lunch #healthyfood,FOOD
I love food so much it's basically my entire personality #foodieforlife,FOOD
Can't stop thinking about the chocolate cake I had last night #dessertlove,FOOD
I could eat tacos every day and never get tired of them #tacotuesday,FOOD
I'm convinced that cheese makes everything better #cheeselover,FOOD
Trying to cut down on carbs but it's so hard when bread exists #carblover,FOOD
I think I need to start a food blog because I have so many opinions #foodblogger,FOOD
Just discovered the joys of homemade ice cream #yumyum,FOOD
Going to a seafood boil tonight and I'm so excited #seafoodlover,FOOD
I'm pretty sure I was a pizza in a past life #pizzalove,FOOD
I love trying new foods and cuisines from around the world #foodexplorer,FOOD
I don't understand people who don't like spicy food #spiceaddict,FOOD
Can't wait to have brunch this weekend #brunchgoals,FOOD
I'm always on the hunt for the best burger in town #burgerlover,FOOD
I have a love/hate relationship with kale #healthyfoodstruggles,FOOD
Who needs a boyfriend when you have pizza? #singlelife,FOOD
I could eat sushi rolls all day every day #sushilife,FOOD
I never thought I'd enjoy vegan food but this restaurant is amazing #veganlove,FOOD
Trying out a new recipe for homemade pasta sauce tonight #pastaaddict,FOOD
I can't believe I used to hate avocados #avocadolife,FOOD
I'm so excited for pumpkin spice season to start #basicfoodie,FOOD
I could eat breakfast food for every meal of the day #breakfastlover,FOOD
I think cheese might actually be my soulmate #cheeselife,FOOD
I'm pretty sure I've never met a pizza I didn't like #pizzalife,FOOD
I never understood the hype around brunch until I tried it #brunchlove,FOOD
I could eat an entire plate of nachos by myself #nacholover,FOOD
I don't trust people who don't like tacos #tacolife,FOOD
I'm pretty sure carbs are the reason I exist #carbaddict,FOOD
I could eat ice cream every day and never get tired of it #icecreamlover,FOOD
Trying to eat healthier but I keep getting distracted by pizza #healthyfoodstruggles,FOOD
I'm always looking for the next food trend to try #foodtrendsetter,FOOD
I don't think there's such a thing as too much cheese #cheeseaddict,FOOD
I'm convinced that bacon makes everything better #baconlover,FOOD
I never understood people who don't like sushi until I met them #sushihater,FOOD
I love finding hidden gem restaurants in my city #foodieadventures,FOOD
I could eat Mexican food every day and never get tired of it #mexicanfoodlover,FOOD
"Burgers are my weakness, especially from In-N-Out #yum",FOOD
I'm obsessed with the chicken tikka masala from my local Indian restaurant #indianfoodlover,FOOD
Nothing beats a classic pepperoni pizza from Dominos #pizzalove,FOOD
I have a serious addiction to coffee and donuts #coffeeanddonuts,FOOD
I could eat pho every day and never get tired of it #pholove,FOOD
I love trying out different flavors of macarons from Ladurée #macaronlover,FOOD
I'm a total foodie and I'll never apologize for it #foodieforlife,FOOD
I'm always on the lookout for the best ramen in town #ramenlover,FOOD
I love experimenting with new spice blends in my cooking #spiceitup,FOOD
I'm in heaven when I visit the Shake Shack in Madison Square Park #shakeshacklove,FOOD
I could eat a whole basket of garlic bread and still want more #garlicbreadaddict,FOOD
I'm determined to find the best dim sum in San Francisco #dimsumlover,FOOD
I'm a sucker for anything with truffle oil on it #trufflelover,FOOD
I'm constantly craving the chicken shawarma from my favorite Mediterranean spot #mediterraneanfood,FOOD
I love a good sushi burrito from Sushirrito #sushiburrito,FOOD
I'm on a never-ending quest for the best tacos al pastor #tacoaddict,FOOD
I'm a firm believer that chocolate is the answer to all of life's problems #chocolatelover,FOOD
I'm addicted to the buttermilk fried chicken sandwich from Shake Shack #friedchickenlover,FOOD
"I love a good seafood tower, especially at The Oyster Bar #seafoodtower",FOOD
I'm always in the mood for a classic margherita pizza from Pizzeria Bianco #margheritapizza,FOOD
I could eat the crab cakes from The Chesapeake Bay Seafood House every day #crabcakelover,FOOD
I'm determined to try every flavor of macaron from Ladurée #macaronaddict,FOOD
I'm a huge fan of the beef pho from Pho 79 #phoaddict,FOOD
I'm a sucker for anything with avocado on it #avocadoaddict,FOOD
I'm always on the lookout for the best Korean barbecue in town #koreanbbqlover,FOOD
I could eat a whole bag of salt and vinegar chips and still want more #chipaddict,FOOD
"I love a good cheese plate, especially at Murray's Cheese Bar #cheeseplate",FOOD
I'm convinced that the pizza from Di Fara's is worth the wait #difaraspizza,FOOD
I'm always in the mood for a good bowl of ramen from Ippudo #ramenaddict,FOOD
I'm determined to find the best croissant in Paris #croissantlover,FOOD
I love experimenting with new flavors of ice cream from Jeni's Splendid Ice Creams #icecreamaddict,FOOD
"I'm a total sucker for a good lobster roll, especially at Luke's Lobster #lobsterroll",FOOD
I'm always in the mood for a classic Reuben sandwich from Katz's Deli #reubensandwich,FOOD
I could eat a whole plate of dumplings from Din Tai Fung and still want more #dumplinglover,FOOD
I love trying new flavors of popcorn from Garrett Popcorn #popcornlover,FOOD
I'm a huge fan of the spicy miso ramen from Ivan Ramen #spicymisoramen,FOOD
I'm determined to find the best fried chicken in the South #friedchickenaddict,FOOD
I'm convinced that there's nothing better than a good plate of spaghetti carbonara #carbonaralover,FOOD
I'm a total sucker for a good plate of chicken and waffles #chickenandw,FOOD
I always make sure to order a side of garlic knots with my pizza #garlicknotslover,FOOD
I'm a huge fan of the butter chicken from my local Indian restaurant #butterchicken,FOOD
"I love a good plate of tacos al pastor, especially from Taqueria El Farolito #tacoslover",FOOD
I'm always on the lookout for the best pad thai in town #padthailover,FOOD
I could eat a whole plate of chicken wings and still want more #chickenwingsaddict,FOOD
I love experimenting with different types of cheese in my cooking #cheeselover,FOOD
I'm convinced that the best burger in town is from Shake Shack #bestburger,FOOD
I'm a total sucker for a good plate of spaghetti and meatballs #spaghettiandmeatballs,FOOD
I'm always in the mood for a classic pastrami sandwich from Langer's Deli #pastramilover,FOOD
I love trying new flavors of tea at my local tea shop #tealover,FOOD
I'm determined to find the best falafel in town #falafellover,FOOD
I could eat a whole box of mac and cheese and still want more #macandcheeseaddict,FOOD
I'm a huge fan of the churros from my local Mexican bakery #churroslover,FOOD
I'm always on the lookout for the best pho in Los Angeles #phoaddict,FOOD
I love experimenting with different types of hot sauce in my cooking #hotsaucelover,FOOD
I'm convinced that the best pizza in town is from Roberta's #bestpizza,FOOD
I'm a total sucker for a good plate of fish and chips #fishandchipslover,FOOD
I'm always in the mood for a classic chicken parmesan from Carbone #chickenparmesan,FOOD
I love trying new flavors of kombucha from my local health food store #kombuchalover,FOOD
I'm determined to find the best ramen in Los Angeles #ramenaddict,FOOD
I could eat a whole bag of gummy bears and still want more #gummybearsaddict,FOOD
I'm a huge fan of the carnitas from my local taqueria #carnitaslover,FOOD
I'm always on the lookout for the best sushi in town #sushilover,FOOD
I love experimenting with different types of bread in my cooking #breadlover,FOOD
I'm convinced that the best fried chicken in town is from Gus's World Famous Fried Chicken #bestfriedchicken,FOOD
